"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage"
"734","Recruit","REC-134",35.0011411764706,"35","560","Run3",7.08936238685826e-05,0.255217045926897,"Recruit"
"735","Recruit","REC-134",37.5327009259259,"38","0","Run3",-8.64254156251283e-05,-0.311131496250462,"Recruit"
"736","Recruit","REC-134",37.4504892156863,"38","560","Run3",-0.000134923330419062,-0.485723989508622,"Recruit"
"737","Recruit","REC-134",40.3979966666667,"40","0","Run3",-2.51964276250505e-05,-0.0907071394501817,"Recruit"
"738","Recruit","REC-134",40.0447589833479,"40","560","Run3",-0.000218253629467838,-0.785713066084215,"Recruit"
"739","Recruit","REC-135",17.3744666666667,"17","0","Run3",-4.10604676886164e-05,-0.147817683679019,"Recruit"
"740","Recruit","REC-135",17.3753882352941,"17","560","Run3",5.6946281990252e-05,0.205006615164907,"Recruit"
"741","Recruit","REC-135",21.6954520833333,"21","0","Run3",-0.000100610541326059,-0.362197948773812,"Recruit"
"742","Recruit","REC-135",22.1320658333333,"21","560","Run3",8.18918393079492e-05,0.294810621508617,"Recruit"
"743","Recruit","REC-135",24.5428145833333,"24","0","Run3",-8.89273569771035e-05,-0.320138485117572,"Recruit"
"744","Recruit","REC-135",24.834172,"24","560","Run3",0.000131297903578083,0.472672452881098,"Recruit"
"745","Recruit","REC-135",28.2823490196078,"28","0","Run3",-6.71356771761281e-05,-0.241688437834061,"Recruit"
"746","Recruit","REC-135",28.7106722222222,"28","560","Run3",0.000198579360308234,0.714885697109642,"Recruit"
"747","Recruit","REC-135",30.0579842592593,"30","0","Run3",-0.000107393985661643,-0.386618348381915,"Recruit"
"748","Recruit","REC-135",30.4696543859649,"30","560","Run3",0.000207742369266498,0.747872529359394,"Recruit"
"749","Recruit","REC-135",31.7484823529412,"32","0","Run3",-0.000114617128265479,-0.412621661755725,"Recruit"
"750","Recruit","REC-135",31.9124450980392,"32","560","Run3",9.6903131004791e-05,0.348851271617248,"Recruit"
"751","Recruit","REC-135",34.656825,"35","0","Run3",-0.000132988058097503,-0.478757009151012,"Recruit"
"752","Recruit","REC-135",34.8255558823529,"35","560","Run3",9.12875757933678e-05,0.328635272856124,"Recruit"
"753","Recruit","REC-135",37.3041657407407,"38","0","Run3",-0.000143157547730696,-0.515367171830506,"Recruit"
"754","Recruit","REC-135",37.1754764705882,"38","560","Run3",-0.000162464428411914,-0.584871942282892,"Recruit"
"755","Recruit","REC-135",39.9173722222222,"40","0","Run3",-0.000186922713931134,-0.672921770152083,"Recruit"
"756","Recruit","REC-135",39.6428816666667,"40","560","Run3",-0.000297344239676361,-1.0704392628349,"Recruit"
"757","Recruit","REC-136",17.3396145833333,"17","0","Run3",-5.08614513578076e-05,-0.183101224888107,"Recruit"
"758","Recruit","REC-136",17.3489558823529,"17","560","Run3",4.96684014281654e-05,0.178806245141395,"Recruit"
"759","Recruit","REC-136",21.6572270833333,"21","0","Run3",-7.37187122376076e-05,-0.265387364055387,"Recruit"
"760","Recruit","REC-136",21.8885375,"21","560","Run3",6.06367132601983e-05,0.218292167736714,"Recruit"
"761","Recruit","REC-136",24.6159864583333,"24","0","Run3",-6.89302688388479e-05,-0.248148967819853,"Recruit"
"762","Recruit","REC-136",24.8900513333333,"24","560","Run3",9.25372432991723e-05,0.33313407587702,"Recruit"
"763","Recruit","REC-136",28.4147264705882,"28","0","Run3",-7.18107175083793e-05,-0.258518583030165,"Recruit"
"764","Recruit","REC-136",28.8826574074074,"28","560","Run3",0.000146578494374355,0.527682579747678,"Recruit"
"765","Recruit","REC-136",30.1971018518519,"30","0","Run3",-9.10583670819036e-05,-0.327810121494853,"Recruit"
"766","Recruit","REC-136",30.6583535087719,"30","560","Run3",0.000166790327736483,0.60044517985134,"Recruit"
"767","Recruit","REC-136",31.9344941176471,"32","0","Run3",-9.88349036071169e-05,-0.355805652985621,"Recruit"
"768","Recruit","REC-136",32.1574088235294,"32","560","Run3",0.000112673513916937,0.405624650100972,"Recruit"
"769","Recruit","REC-136",34.8952560606061,"35","0","Run3",-7.79004554624191e-05,-0.280441639664709,"Recruit"
"770","Recruit","REC-136",35.2676725490196,"35","560","Run3",9.98110695768941e-05,0.359319850476819,"Recruit"
"771","Recruit","REC-136",37.5276703703704,"38","0","Run3",-7.71028169214598e-05,-0.277570140917255,"Recruit"
"772","Recruit","REC-136",37.5198745098039,"38","560","Run3",-7.74012445658601e-05,-0.278644480437096,"Recruit"
"773","Recruit","REC-136",40.1924022222222,"40","0","Run3",-6.16628551546217e-05,-0.221986278556638,"Recruit"
"774","Recruit","REC-136",40.0791733333333,"40","560","Run3",-0.000155461475224888,-0.559661310809596,"Recruit"
"775","Recruit","REC-138",17.0254208333333,"17","0","Run3",-7.10011216686846e-05,-0.255604038007265,"Recruit"
"776","Recruit","REC-138",17.0319107843137,"17","560","Run3",2.81737457228175e-05,0.101425484602143,"Recruit"
"777","Recruit","REC-138",21.321609375,"21","0","Run3",-8.8011008241789e-05,-0.31683962967044,"Recruit"
"778","Recruit","REC-138",21.5287308333333,"21","560","Run3",5.69140528996404e-05,0.204890590438706,"Recruit"
"779","Recruit","REC-138",24.292853125,"24","0","Run3",-6.91639594917651e-05,-0.248990254170354,"Recruit"
"780","Recruit","REC-138",24.526556,"24","560","Run3",0.000109959544505399,0.395854360219437,"Recruit"
"781","Recruit","REC-138",28.0811078431373,"28","0","Run3",-6.69574383840479e-05,-0.241046778182572,"Recruit"
"782","Recruit","REC-138",28.5589138888889,"28","560","Run3",0.000195774799553854,0.704789278393876,"Recruit"
"783","Recruit","REC-138",30.0107157407407,"30","0","Run3",-7.76881931465928e-05,-0.279677495327734,"Recruit"
"784","Recruit","REC-138",30.4719421052632,"30","560","Run3",0.000164249462584037,0.591298065302533,"Recruit"
"785","Recruit","REC-138",31.5787352941176,"32","0","Run3",-9.15249796019946e-05,-0.329489926567181,"Recruit"
"786","Recruit","REC-138",31.8527676470588,"32","560","Run3",5.61252470738068e-05,0.202050889465705,"Recruit"
"787","Recruit","REC-138",34.71575,"35","0","Run3",-0.000174590762283254,-0.628526744219714,"Recruit"
"788","Recruit","REC-138",34.9008921568627,"35","560","Run3",0.000143035172110461,0.514926619597661,"Recruit"
"789","Recruit","REC-138",37.2088518518519,"38","0","Run3",-8.49564109869566e-05,-0.305843079553044,"Recruit"
"790","Recruit","REC-138",37.2346029411765,"38","560","Run3",-0.000177658685398033,-0.639571267432919,"Recruit"
"791","Recruit","REC-138",39.9910933333333,"40","0","Run3",-8.37859829092823e-05,-0.301629538473416,"Recruit"
"792","Recruit","REC-138",40.1202371495327,"40","560","Run3",-0.00025496541511766,-0.917875494423577,"Recruit"
"793","Recruit","REC-139",17.1774604166667,"17","0","Run3",-7.62962842723686e-05,-0.274666623380527,"Recruit"
"794","Recruit","REC-139",17.2372901960784,"17","560","Run3",6.55197193295363e-05,0.235870989586331,"Recruit"
"795","Recruit","REC-139",21.4629625,"21","0","Run3",-0.000104855393924586,-0.377479418128509,"Recruit"
"796","Recruit","REC-139",21.6136666666667,"21","560","Run3",8.96954858142581e-05,0.322903748931329,"Recruit"
"797","Recruit","REC-139",24.44653125,"24","0","Run3",-0.00010607678851439,-0.381876438651803,"Recruit"
"798","Recruit","REC-139",24.6832906666667,"24","560","Run3",0.000150854020272313,0.543074472980328,"Recruit"
"799","Recruit","REC-139",28.1411176470588,"28","0","Run3",-0.000107669279682817,-0.387609406858142,"Recruit"
"800","Recruit","REC-139",28.43235,"28","560","Run3",0.000157936551436474,0.568571585171306,"Recruit"
"801","Recruit","REC-139",29.887462037037,"30","0","Run3",-0.000124619751434233,-0.448631105163237,"Recruit"
"802","Recruit","REC-139",30.4064947368421,"30","560","Run3",0.000160156858190474,0.576564689485705,"Recruit"
"803","Recruit","REC-139",31.5756460784314,"32","0","Run3",-0.000138913427503774,-0.500088339013586,"Recruit"
"804","Recruit","REC-139",31.7673852941176,"32","560","Run3",0.00012301829752146,0.442865871077256,"Recruit"
"805","Recruit","REC-139",34.5938272727273,"35","0","Run3",-0.000123055790788343,-0.443000846838034,"Recruit"
"806","Recruit","REC-139",34.7501362745098,"35","560","Run3",0.000100810650371684,0.362918341338061,"Recruit"
"807","Recruit","REC-139",37.2135351851852,"38","0","Run3",-0.000130864314068259,-0.471111530645732,"Recruit"
"808","Recruit","REC-139",37.0530205882353,"38","560","Run3",-7.05497901215728e-05,-0.253979244437662,"Recruit"
"809","Recruit","REC-139",40.1086233333333,"40","0","Run3",-4.95099680991736e-05,-0.178235885157025,"Recruit"
"810","Recruit","REC-139",40.1362683566434,"40","560","Run3",-0.000154516993148699,-0.556261175335315,"Recruit"
"811","Recruit","REC-140",17.7023385416667,"17","0","Run4",-7.14712648598914e-05,-0.257296553495609,"Recruit"
"812","Recruit","REC-140",17.6746098039216,"17","560","Run4",9.51505210985698e-05,0.342541875954851,"Recruit"
"813","Recruit","REC-140",21.6981868421053,"21","0","Run4",-0.000111265368107973,-0.400555325188704,"Recruit"
"814","Recruit","REC-140",22.126568627451,"21","560","Run4",0.000109430879726345,0.393951167014842,"Recruit"
"815","Recruit","REC-140",24.4734780701754,"24","0","Run4",-0.000101983243669131,-0.367139677208871,"Recruit"
"816","Recruit","REC-140",24.7128588235294,"24","560","Run4",0.000153201560524021,0.551525617886477,"Recruit"
"817","Recruit","REC-140",28.2139529411765,"28","0","Run4",-0.000136662574471623,-0.491985268097841,"Recruit"
"818","Recruit","REC-140",28.3023019607843,"28","560","Run4",0.000197381559702386,0.71057361492859,"Recruit"
"819","Recruit","REC-140",30.19191875,"30","0","Run4",-0.000156777870946322,-0.564400335406761,"Recruit"
"820","Recruit","REC-140",30.7088268518519,"30","560","Run4",0.000180998653166425,0.65159515139913,"Recruit"
"821","Recruit","REC-140",31.925878125,"32","0","Run4",-0.000183325281299871,-0.659971012679536,"Recruit"
"822","Recruit","REC-140",32.2726283333333,"32","560","Run4",0.000108205541978247,0.38953995112169,"Recruit"
"823","Recruit","REC-140",34.6008055555556,"35","0","Run4",-0.000222461155671335,-0.800860160416806,"Recruit"
"824","Recruit","REC-140",34.6077078431373,"35","560","Run4",9.47025155221099e-05,0.340929055879596,"Recruit"
"825","Recruit","REC-140",37.5347137254902,"38","0","Run4",-0.00016964073599424,-0.610706649579264,"Recruit"
"826","Recruit","REC-140",37.904012037037,"38","560","Run4",-0.000150962530842246,-0.543465111032084,"Recruit"
"827","Recruit","REC-140",38.2154854166667,"40","0","Run4",-0.000129625487912227,-0.466651756484016,"Recruit"
"828","Recruit","REC-140",39.0012925925926,"40","560","Run4",1.31855648795158e-05,0.0474680335662567,"Recruit"
