Measurement Name :,Meas_20231114-641,,Generated On :,"14/11/2023, 17:35:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.11.23 16:37:03,106.55,180.69,237,238.58,168.13,103.46,197.34,190.57,98.13,134.29,159.99,63.47,82.15,151.4,81.42,36.34,130.82,173.24,133.76,177.24,227.94,141.03,56.34,98.63,62.51,,28,965,36,28.29,
14.11.23 16:37:18,106.8,200.3,142.38,256.49,189.11,140.48,177.24,95.35,167.29,56.34,59.65,109.61,< 0 µmol,90.84,125.25,87.1,55.16,176.67,109.35,243.65,48.59,112.19,99.64,168.7,207.48,,28,965,36,28.3,
14.11.23 16:37:33,107.05,202.99,246.51,247.47,88.59,120.26,124.2,286.34,257.46,72.38,198.23,140.76,93.09,85.37,18.75,189.11,72.13,203.28,179.54,189.69,143.47,194.09,176.96,115.82,215.95,,28,965,36,28.3,
14.11.23 16:37:48,107.3,170.97,175.52,249.71,157.76,106.27,216.26,110.64,163.07,119.47,206.88,135.63,3.16,124.46,115.3,94.85,151.95,141.03,196.75,264.32,135.37,91.09,205.68,130.29,164.47,,28,965,36,28.32,
14.11.23 16:38:03,107.55,172.96,103.2,269.92,153.05,227.94,203.88,48.35,235.12,89.59,265.63,208.68,< 0 µmol,112.45,88.1,73.1,214.13,173.24,178.1,276.91,94.09,175.24,102.95,107.29,197.93,,28,965,36,28.32,
14.11.23 16:38:18,107.8,227.01,172.39,218.7,174.38,88.1,189.69,164.47,222.07,53.04,86.36,152.23,15.2,170.68,97.12,156.1,172.39,252.93,138.59,173.24,102.69,75.05,160.55,126.04,126.31,,28,965,36,28.33,
14.11.23 16:38:33,108.05,173.53,141.3,231.05,129.76,167.85,167.29,50.69,243.65,101.42,196.75,183,47.42,120.26,59.18,127.1,138.05,210.79,164.75,171.53,182.42,112.96,147.83,114,189.11,,28,965,36,28.33,
14.11.23 16:38:48,108.3,228.25,188.52,242.38,141.57,103.71,165.59,79.2,180.98,79.2,188.52,172.1,23.21,115.3,58.94,126.04,158.32,163.35,138.32,179.54,127.37,145.92,125.25,132.69,219.62,,28,965,36,28.33,
14.11.23 16:39:03,108.55,228.87,159.99,281.6,205.98,93.84,190.28,187.65,231.05,95.35,261.04,165.88,40.01,112.45,95.35,124.2,150.57,218.09,123.67,217.48,204.18,160.27,126.84,138.59,143.47,,28,965,36,28.35,
14.11.23 16:39:18,108.8,206.58,193.8,273.24,92.09,92.59,185.32,160.55,217.78,133.22,293.84,202.69,35.2,107.29,63.95,151.4,172.39,194.39,157.76,197.04,101.17,190.28,107.29,138.59,189.4,,28,965,36,28.33,
14.11.23 16:39:33,109.05,193.8,213.22,144.56,118.42,161.95,219.01,123.14,139.67,118.16,243.01,174.67,< 0 µmol,211.4,93.59,129.22,199.12,153.61,140.48,167.57,179.83,128.16,136.17,133.22,138.32,,28,965,36,28.33,
14.11.23 16:39:48,109.3,200.6,153.61,267.94,144.83,127.37,201.5,135.9,134.56,145.37,221.15,143.47,91.09,113.74,82.4,144.28,200.9,175.24,165.31,194.39,183.58,171.25,165.31,93.84,202.99,,28,965,36,28.33,
14.11.23 16:40:03,109.55,215.95,176.67,268.93,133.49,119.73,182.42,219.92,208.08,140.76,130.02,171.53,51.63,113.74,114,120.78,178.1,154.43,144.56,241.74,119.73,138.05,121.3,129.22,173.81,,28,965,36,28.35,
14.11.23 16:40:18,109.8,222.07,136.44,276.57,103.46,148.1,148.93,246.19,220.54,118.69,178.39,204.18,28.61,143.74,99.9,106.52,139.67,208.98,173.53,223,140.21,118.95,133.76,144.83,275.24,,28,965,36,28.33,
14.11.23 16:40:33,110.05,220.84,153.61,225.46,127.37,155.54,194.39,185.9,237.32,91.59,257.14,172.1,< 0 µmol,125.78,68.27,141.03,91.84,172.39,160.83,204.78,81.91,164.47,165.03,148.1,121.57,,28,965,36,28.35,
14.11.23 16:40:48,110.3,212.61,118.95,272.24,164.19,144.56,177.24,199.71,130.29,124.99,170.4,197.64,55.39,133.76,16.09,218.7,98.88,215.95,174.38,127.1,158.87,153.33,122.88,101.93,136.17,,28,965,36,28.33,
14.11.23 16:41:03,110.55,245.56,134.03,287.36,251.96,126.04,202.99,173.53,238.26,77.25,153.33,154.16,4.68,115.82,134.03,185.03,147.83,138.59,150.85,177.24,164.75,206.58,157.48,105.25,231.36,,28,965,36,28.35,
14.11.23 16:41:18,110.8,244.92,147.56,274.24,103.2,256.49,232.3,387.59,350.39,108.58,176.96,193.8,44.4,100.91,71.89,151.67,86.11,190.28,168.7,202.99,204.78,232.93,128.96,63.95,395.92,,28,965,36,28.33,
14.11.23 16:41:33,111.05,199.12,160.27,193.21,91.34,112.96,156.37,162.79,189.11,81.66,210.49,135.37,23.66,123.14,0,118.69,123.93,208.38,177.53,159.43,138.86,217.48,127.1,143.47,235.75,,28,965,36,28.33,
14.11.23 16:41:48,111.3,238.58,118.16,244.92,130.29,171.53,195.27,188.52,260.39,121.57,195.27,121.04,26.35,135.1,86.6,113.22,194.68,98.38,177.24,99.9,190.86,148.65,108.58,144.01,176.1,,28,965,36,28.36,
14.11.23 16:42:03,111.55,214.73,180.69,203.28,133.22,161.39,265.63,161.11,183.58,97.37,203.58,213.22,62.99,146.74,75.29,127.9,151.12,208.98,175.81,234.18,126.04,228.87,96.11,149.2,175.24,,28,965,36,28.33,
14.11.23 16:42:18,111.8,186.78,161.39,251.32,177.53,123.67,156.93,140.48,193.8,86.6,199.12,176.38,34.74,97.62,126.31,176.38,151.67,192.33,199.71,162.23,106.78,164.19,119.99,121.57,148.1,,28,965,36,28.33,
14.11.23 16:42:33,112.05,243.33,121.57,194.39,203.88,99.39,178.97,288.38,182.14,119.99,132.69,153.88,49.05,99.39,49.52,160.83,222.07,175.81,191.45,193.5,100.66,268.6,98.88,114,168.98,,28,965,36,28.33,
14.11.23 16:42:48,112.3,205.08,134.56,283.63,154.16,101.68,191.16,164.75,202.99,125.25,212.91,163.63,83.88,134.03,77.98,127.1,127.9,181.85,169.83,190.28,142.11,176.1,156.93,169.26,226.7,,28,965,36,28.35,
14.11.23 16:43:03,112.55,189.69,133.49,318.31,161.67,153.33,189.69,141.57,176.67,104.48,238.26,205.38,60.37,150.57,56.1,114.26,176.96,170.4,182.71,189.11,93.59,160.83,163.91,141.84,148.38,,28,965,36,28.33,
14.11.23 16:43:18,112.8,199.71,158.04,233.24,192.92,135.1,175.52,189.69,191.45,82.89,170.68,174.95,52.57,128.43,94.85,96.61,128.96,203.88,193.8,216.26,139.13,157.48,148.93,122.62,177.53,,28,965,36,28.35,
14.11.23 16:43:33,113.05,190.57,150.02,272.24,145.37,171.53,170.68,210.49,219.31,62.51,183.58,206.88,55.39,136.17,68.99,143.2,146.74,200.6,161.39,163.07,112.7,100.91,157.21,109.35,202.09,,28,965,36,28.35,
14.11.23 16:43:48,113.3,219.92,188.52,220.54,138.32,156.1,177.53,144.01,179.25,105.5,168.42,201.79,25.01,134.29,65.86,115.56,96.61,205.68,148.1,135.37,139.94,172.39,136.98,137.52,144.56,,28,965,36,28.36,
14.11.23 16:44:03,113.55,197.34,164.47,256.49,150.02,114.52,220.54,153.61,227.32,93.59,163.63,141.3,58.23,143.2,107.55,222.07,168.98,170.4,144.56,213.22,158.04,164.47,180.69,92.34,180.98,,28,965,36,28.35,
14.11.23 16:44:18,113.8,190.57,175.52,265.3,154.71,102.69,197.93,131.09,159.71,107.81,201.79,152.23,84.62,101.93,87.35,118.69,179.54,198.23,145.92,204.48,107.55,112.96,110.9,93.34,234.49,,28,965,36,28.33,
14.11.23 16:44:33,114.05,232.3,122.35,231.05,208.38,156.65,141.57,88.34,195.27,98.38,200.6,187.94,95.86,124.2,76.51,132.15,156.65,184.45,154.43,205.68,131.35,99.14,161.11,119.99,99.9,,28,965,36,28.35,
14.11.23 16:44:48,114.3,215.04,188.52,230.12,169.26,125.78,199.12,149.2,236.69,74.08,198.23,205.38,47.42,168.42,54.45,91.09,169.26,185.32,127.9,169.26,142.38,181.85,99.64,108.58,250.36,,28,965,36,28.33,
14.11.23 16:45:03,114.55,217.17,137.25,236.06,106.01,134.56,186.78,123.14,189.98,68.75,158.32,180.69,6.86,124.46,75.29,131.09,189.11,133.22,151.12,150.85,145.37,198.52,119.21,130.82,165.03,,28,965,36,28.33,
14.11.23 16:45:18,114.8,200.3,136.44,256.81,111.41,136.71,203.88,166.16,194.39,106.78,198.82,181.85,63.95,122.62,86.36,143.2,127.37,172.67,158.04,189.69,72.13,123.93,146.46,91.09,429.84,,28,965,36,28.33,
14.11.23 16:45:33,115.05,228.56,156.37,281.6,120.26,111.15,126.84,179.83,193.5,66.1,208.68,162.79,37.03,77.73,62.27,82.89,198.23,234.49,163.91,217.48,117.9,101.93,117.64,80.92,176.1,,28,965,36,28.33,
14.11.23 16:45:48,115.3,188.23,122.88,245.56,74.81,116.86,163.63,212,129.22,136.17,175.24,261.37,32.69,130.82,36.8,88.1,97.12,181.27,198.52,139.13,161.67,96.86,180.12,114,184.74,,28,965,36,28.33,
14.11.23 16:46:03,115.55,208.38,183.87,223.92,101.42,125.25,143.2,127.37,197.34,108.06,240.47,135.63,19.64,100.91,77.73,155.26,163.91,163.35,108.32,151.95,170.97,140.48,122.35,73.83,185.9,,28,965,36,28.33,
14.11.23 16:46:18,115.8,235.12,93.09,246.51,172.96,162.23,180.98,231.99,212.31,114.52,215.65,175.81,0,145.1,36.57,122.35,174.95,174.95,151.4,219.92,107.29,168.7,148.65,108.32,220.54,,28,965,36,28.32,
14.11.23 16:46:33,116.05,233.86,152.5,247.47,155.54,129.22,189.98,151.67,171.25,101.42,219.31,188.23,77.25,184.16,82.4,115.82,137.25,197.93,157.21,243.01,91.09,124.99,174.1,90.34,214.43,,28,965,36,28.32,
14.11.23 16:46:48,116.3,202.09,202.39,218.7,196.75,150.3,157.21,202.99,187.65,125.52,332.34,131.35,27.03,149.75,103.97,198.23,132.42,215.65,156.93,190.28,108.32,147.83,165.31,176.1,263.01,,28,965,36,28.32,
14.11.23 16:47:03,116.55,221.46,205.68,267.94,13.88,138.86,138.32,106.52,175.52,62.99,200.6,227.94,12.55,149.48,90.09,101.17,143.47,168.42,132.69,190.28,153.05,194.09,125.52,120.26,138.86,,28,965,36,28.3,
14.11.23 16:47:18,116.8,294.88,144.01,284.31,151.12,114.52,237,183.87,196.16,75.05,103.2,121.3,< 0 µmol,145.37,124.72,151.4,68.75,220.54,158.32,156.65,164.47,129.76,152.23,188.82,281.27,,28,965,36,28.3,
14.11.23 16:47:33,117.05,201.5,190.57,225.46,126.84,127.37,227.94,123.67,179.25,96.36,197.04,197.34,109.09,96.61,53.27,131.89,181.85,217.17,158.32,120.52,241.11,165.88,169.26,123.67,213.22,,28,965,36,28.3,
14.11.23 16:47:48,117.3,177.53,208.98,256.81,141.3,132.96,213.52,170.97,208.08,93.59,186.19,183,44.63,109.86,62.99,106.78,117.38,173.81,181.27,190.86,112.7,145.37,131.89,88.84,181.27,,28,965,36,28.29,
14.11.23 16:48:03,117.55,237.63,147.28,227.32,106.01,158.32,187.36,187.65,202.69,125.25,187.07,186.78,57.99,132.69,121.04,119.21,151.67,181.56,142.11,200.6,142.65,161.39,134.29,123.41,204.78,,28,965,36,28.29,
14.11.23 16:48:18,117.8,215.04,142.11,234.8,88.1,149.75,151.67,171.53,198.82,131.62,147.28,239.21,64.18,159.43,102.69,109.86,134.56,184.74,156.37,224.85,137.79,178.1,152.5,140.48,156.1,,28,965,36,28.29,
14.11.23 16:48:34,118.07,215.04,143.74,248.43,230.74,144.28,213.52,135.37,154.99,67.54,225.16,243.96,51.39,136.17,57.28,163.35,167,217.78,148.93,198.82,123.93,170.4,172.67,102.44,170.11,,28,965,36,28.29,
14.11.23 16:48:49,118.32,244.28,173.24,226.7,186.48,155.82,160.27,172.39,176.1,97.37,255.19,165.88,49.75,74.08,69.23,125.78,215.04,199.12,165.03,200.9,100.66,155.54,146.46,89.59,191.74,,28,965,36,28.28,
14.11.23 16:49:04,118.57,171.25,238.89,208.68,168.7,130.55,231.36,206.28,185.61,92.34,282.95,147.01,75.05,146.46,66.1,67.3,167,150.3,156.93,222.38,95.86,138.32,120.78,89.59,143.2,,28,965,36,28.29,
14.11.23 16:49:19,118.82,197.34,197.93,279.25,87.35,146.46,159.15,106.52,155.54,78.96,200.01,176.38,27.03,104.48,62.03,125.78,111.41,210.79,180.98,238.58,77.49,207.48,152.5,120.26,210.79,,28,965,36,28.28,
14.11.23 16:49:34,119.07,204.48,80.43,281.27,166.16,101.17,207.18,131.35,202.09,69.96,161.67,230.43,34.74,122.88,83.14,159.99,272.9,161.39,138.05,98.13,114,223.92,101.42,125.25,76.76,,28,965,36,28.28,
14.11.23 16:49:49,119.32,215.65,146.46,227.01,128.43,160.83,229.81,123.14,156.93,88.84,226.7,145.92,58.94,121.3,73.1,189.98,168.98,195.27,133.76,141.84,177.24,142.11,124.46,79.2,245.56,,28,965,36,28.26,
14.11.23 16:50:04,119.57,230.12,112.19,272.57,102.69,123.93,145.1,116.86,223,103.2,230.43,204.48,78.22,100.41,50.22,145.37,190.57,171.82,148.93,183.58,99.14,226.39,84.62,121.57,197.34,,28,965,36,28.26,
14.11.23 16:50:19,119.82,223.3,185.61,229.18,106.78,165.03,208.98,120.52,220.54,62.27,215.34,207.18,46.49,145.92,67.06,116.34,126.57,167.85,134.03,237.63,115.3,138.59,163.91,85.61,135.1,,28,965,36,28.26,
14.11.23 16:50:34,120.07,226.7,185.03,262.35,171.82,159.15,151.67,171.25,196.16,79.94,201.79,111.41,57.76,134.56,63.71,144.01,220.23,161.39,145.65,239.84,96.61,150.3,160.55,155.54,143.47,,28,965,36,28.24,
14.11.23 16:50:49,120.32,194.39,159.71,230.74,224.23,145.37,213.22,154.43,199.12,93.59,193.8,227.94,32.46,105.76,100.66,129.49,160.83,194.39,158.04,203.58,109.86,126.57,136.44,109.35,139.4,,28,965,36,28.25,
14.11.23 16:51:04,120.57,220.54,185.03,261.7,226.7,115.3,189.98,144.28,135.9,64.18,222.69,199.41,112.19,132.15,64.9,99.64,187.65,193.5,172.67,231.68,148.38,174.1,123.14,92.09,188.82,,28,965,36,28.24,
14.11.23 16:51:19,120.82,240.16,96.86,242.38,175.52,147.01,190.57,155.82,202.09,68.51,227.01,147.28,68.99,114.52,82.15,94.09,143.47,129.76,150.3,181.56,109.86,181.56,148.1,70.44,229.18,,28,965,36,28.24,
14.11.23 16:51:34,121.07,197.64,185.61,245.56,148.1,121.57,203.28,144.01,160.27,66.58,237.32,161.95,62.99,151.67,70.44,127.63,177.82,194.39,134.83,208.38,99.64,131.09,167.57,84.38,234.49,,28,965,36,28.22,
14.11.23 16:51:49,121.32,197.04,166.44,277.57,73.59,142.65,223.61,106.01,228.56,51.39,180.69,182.42,77.98,138.86,73.35,130.82,185.9,221.46,187.65,186.48,143.2,187.07,176.1,159.71,224.23,,28,965,36,28.22,
14.11.23 16:52:04,121.57,180.98,207.78,227.01,171.82,169.83,191.45,119.73,156.65,135.37,157.48,186.48,26.8,123.93,87.6,85.61,215.95,198.52,136.98,219.92,158.32,120.78,130.55,111.93,219.92,,28,965,36,28.22,
14.11.23 16:52:19,121.82,189.4,154.16,232.93,93.84,162.79,273.9,141.03,173.53,88.1,205.38,178.39,124.99,113.74,74.81,174.95,166.72,212,180.12,158.32,98.13,155.82,146.46,111.41,157.76,,28,965,36,28.21,
14.11.23 16:52:34,122.07,223.92,147.01,248.11,127.63,148.65,198.23,115.3,172.1,71.65,202.09,188.52,86.11,153.88,26.58,154.99,180.69,210.49,159.71,162.23,125.52,165.31,164.19,131.09,125.78,,28,965,36,28.19,
14.11.23 16:52:49,122.32,242.69,224.54,256.16,253.25,150.85,194.09,130.02,182.42,92.34,250.36,167.57,43.01,147.01,105.76,109.86,128.16,206.58,164.19,254.87,129.22,137.52,113.74,124.99,189.11,,28,965,36,28.19,
14.11.23 16:53:04,122.57,203.58,150.02,243.96,177.53,133.76,204.78,157.48,168.98,98.38,229.81,253.58,< 0 µmol,60.13,70.2,84.62,200.6,173.24,168.98,153.61,108.84,146.46,158.32,107.55,168.42,,28,965,36,28.19,
14.11.23 16:53:19,122.82,219.92,159.71,262.68,109.61,93.84,175.24,144.83,192.62,82.15,225.77,177.24,8.39,108.06,91.59,144.28,142.65,192.33,144.56,260.72,88.1,182.71,151.67,121.57,232.93,,28,965,36,28.18,
14.11.23 16:53:34,123.07,180.98,95.86,219.01,306.31,168.98,178.1,155.54,204.48,83.39,178.97,197.34,20.98,141.03,119.47,93.34,130.29,212.61,146.19,150.3,116.34,136.44,156.65,118.95,154.43,,28,965,36,28.18,
14.11.23 16:53:49,123.32,226.39,134.83,215.04,180.12,138.05,166.16,158.32,146.46,55.39,213.52,162.79,57.28,138.05,104.48,129.22,165.31,157.21,174.1,201.79,123.14,145.37,129.49,129.76,180.69,,28,965,36,28.16,
14.11.23 16:54:04,123.57,217.17,147.01,244.6,136.71,129.76,176.1,144.56,199.41,50.92,232.3,172.96,46.72,131.09,99.39,125.78,151.4,181.27,136.44,189.69,154.99,199.71,112.19,108.32,175.52,,28,965,36,28.18,
14.11.23 16:54:19,123.82,178.97,204.78,255.52,200.01,139.13,158.04,170.97,170.68,71.65,190.86,216.87,49.05,108.32,59.65,140.48,110.9,200.6,172.1,166.72,89.34,73.35,137.25,124.46,238.58,,28,965,36,28.15,
14.11.23 16:54:34,124.07,228.25,123.14,274.24,203.58,161.67,186.48,199.71,164.19,95.86,161.39,211.4,53.98,132.42,32.01,195.27,130.29,153.88,166.16,192.04,139.94,139.94,99.14,170.68,274.57,,28,965,36,28.15,
14.11.23 16:54:49,124.32,249.39,202.39,246.83,193.8,165.31,160.55,158.6,158.6,105.5,193.21,111.67,23.66,119.47,81.91,133.76,126.84,158.04,133.22,198.23,78.96,166.16,133.76,139.13,274.57,,28,965,36,28.15,
14.11.23 16:55:04,124.57,238.89,138.59,202.99,149.48,137.79,196.75,123.14,222.38,102.95,171.25,208.08,20.31,130.55,74.32,91.09,109.09,187.94,141.3,217.48,118.69,161.67,144.83,106.52,156.65,,28,965,36,28.15,
14.11.23 16:55:19,124.82,250.04,200.01,217.17,139.67,137.52,188.82,195.86,205.38,93.34,251.32,177.53,44.4,144.28,78.47,156.1,187.07,180.4,187.94,172.96,152.5,295.22,190.57,154.16,202.69,,28,965,36,28.14,
14.11.23 16:55:34,125.07,200.6,145.65,288.04,139.94,140.48,148.38,89.59,242.06,63.23,230.74,227.01,90.84,99.64,71.41,102.69,98.13,207.48,148.65,240.47,120.26,147.56,129.49,114.78,195.86,,28,965,36,28.11,
14.11.23 16:55:49,125.32,213.82,155.26,257.14,76.76,189.4,168.98,201.2,186.19,111.67,234.49,189.11,30.42,136.71,100.66,153.33,126.04,171.82,158.32,188.23,113.48,161.67,177.24,157.76,286.68,,28,965,36,28.11,
14.11.23 16:56:04,125.57,213.52,231.68,291.79,95.1,153.33,185.03,216.87,213.82,48.12,170.68,174.67,57.52,115.56,121.3,139.67,258.44,173.24,170.97,156.65,103.46,128.69,131.09,68.99,215.95,,28,965,36,28.11,
14.11.23 16:56:19,125.82,193.21,122.88,247.47,87.35,80.43,237.32,181.85,250.68,43.94,170.4,197.34,117.12,112.45,72.38,101.93,215.34,164.19,175.81,208.38,107.04,166.16,146.74,96.61,138.32,,28,965,36,28.11,
14.11.23 16:56:34,126.07,193.21,187.36,198.52,107.81,141.3,233.55,151.4,177.82,82.4,170.68,142.11,41.39,128.43,50.46,144.56,111.67,173.53,133.76,167.57,164.47,195.57,99.64,121.57,131.09,,28,965,36,28.1,
14.11.23 16:56:49,126.32,254.22,239.53,227.01,139.13,129.49,243.33,135.63,168.7,65.14,210.19,153.88,53.74,157.76,110.64,99.9,169.83,168.7,155.54,146.46,124.2,152.5,144.28,115.3,165.31,,28,965,36,28.08,
14.11.23 16:57:04,126.57,244.6,203.58,267.61,165.31,153.88,240.16,223.3,206.58,138.32,183,247.47,76.27,107.29,16.53,184.74,149.48,92.59,173.24,207.48,151.12,247.47,158.6,62.03,189.11,,28,965,36,28.08,
14.11.23 16:57:19,126.82,196.45,135.37,270.91,217.48,154.99,202.69,101.68,196.75,117.38,219.62,239.21,37.94,86.85,75.54,192.04,138.05,157.76,167.57,195.57,147.01,62.99,138.86,114.78,156.37,,28,965,36,28.08,
14.11.23 16:57:34,127.07,194.98,183.29,270.58,125.25,108.32,175.52,165.03,185.9,104.48,208.98,166.72,67.78,112.19,101.68,130.55,172.1,151.12,151.12,229.81,106.52,137.25,165.59,135.1,188.82,,28,965,36,28.08,
14.11.23 16:57:49,127.32,215.04,237.95,198.23,94.09,124.99,215.34,156.1,248.11,60.84,240.79,149.75,63.47,106.01,79.45,126.04,174.38,197.64,133.76,183,114.26,227.94,156.93,135.1,169.55,,28,965,36,28.07,
14.11.23 16:58:04,127.57,213.82,187.36,225.46,113.48,136.71,192.62,196.45,227.32,60.37,238.26,184.16,54.68,128.69,90.09,146.74,224.85,153.05,183.87,197.64,128.69,137.25,129.22,127.37,240.79,,28,965,36,28.05,
14.11.23 16:58:19,127.82,226.08,117.64,231.99,163.07,156.93,197.34,140.48,163.35,89.84,168.98,202.09,74.08,118.69,69.47,129.49,187.65,227.32,175.24,211.4,103.97,176.67,135.9,131.09,156.93,,28,965,36,28.05,
14.11.23 16:58:34,128.07,184.45,198.52,219.31,221.46,179.83,219.92,124.72,232.3,81.66,142.38,159.99,59.65,132.42,61.32,115.3,122.88,162.51,142.92,221.46,132.42,196.45,153.61,110.9,196.75,,28,965,36,28.05,
14.11.23 16:58:49,128.32,264.64,175.81,250.04,158.32,111.15,216.26,202.69,175.81,86.11,212.61,170.11,83.88,139.4,57.76,117.38,122.09,213.82,164.47,178.68,129.76,179.54,189.11,104.99,216.26,,28,965,36,28.04,
14.11.23 16:59:04,128.57,207.78,135.1,270.25,126.04,165.59,261.7,165.59,220.84,99.64,261.7,168.42,83.14,127.9,126.84,119.21,199.41,198.23,147.83,210.79,123.93,149.2,232.93,105.5,179.25,,28,965,36,28.04,
14.11.23 16:59:19,128.82,183.58,154.71,235.12,171.82,135.63,224.23,115.56,151.12,76.27,160.55,218.09,18.08,108.06,53.27,90.34,135.63,170.11,166.16,178.39,149.2,98.88,126.31,84.13,138.32,,28,965,36,28.01,
14.11.23 16:59:34,129.07,200.01,150.3,265.96,198.23,100.91,146.74,153.61,218.39,63.95,204.78,215.04,40.24,108.06,79.69,118.16,181.27,169.26,151.95,183,157.48,183,173.81,102.44,149.75,,28,965,36,28.01,
14.11.23 16:59:49,129.32,194.68,175.81,238.89,133.49,104.99,192.62,161.95,232.93,55.63,212.61,233.24,28.38,103.71,102.18,165.59,166.44,174.67,158.6,154.99,122.62,164.19,108.32,94.6,222.38,,28,965,36,28.01,
14.11.23 17:00:04,129.57,195.27,160.83,266.29,137.79,151.95,202.39,103.46,210.79,73.35,218.39,159.43,0,150.85,44.17,103.46,170.68,205.68,140.21,173.81,61.8,108.58,122.09,85.61,157.76,,28,965,36,28.01,
14.11.23 17:00:19,129.82,187.94,194.39,252.61,132.15,115.3,223.3,151.12,226.7,64.18,158.32,219.01,36.8,122.88,96.36,100.66,113.48,180.69,147.28,234.8,85.12,245.24,103.97,137.52,146.19,,28,965,36,28,
14.11.23 17:00:34,130.07,178.39,196.75,233.86,127.1,139.4,184.74,123.41,226.7,41.62,200.3,205.08,56.34,111.15,59.42,169.26,172.39,215.65,174.38,206.88,70.44,177.53,134.03,106.52,231.36,,28,965,36,27.99,
14.11.23 17:00:49,130.32,223.92,118.95,213.52,85.61,186.48,227.94,88.34,179.83,57.52,234.18,239.21,29.74,112.19,93.59,106.01,169.83,181.85,157.48,225.46,162.79,184.16,181.27,83.63,165.03,,28,965,36,27.99,
14.11.23 17:01:04,130.57,209.29,169.26,228.56,151.12,86.36,204.48,0,157.76,57.99,120.52,245.56,22.76,125.25,24.11,223.92,189.11,150.02,208.08,238.26,257.79,220.54,192.92,102.95,155.26,,28,965,36,27.97,
14.11.23 17:01:19,130.82,212.91,132.15,294.88,147.56,273.9,193.8,128.16,187.07,51.39,312.99,245.56,< 0 µmol,60.6,50.69,134.83,124.46,227.63,172.39,197.04,62.51,241.42,215.04,57.99,149.2,,28,965,36,28,
14.11.23 17:01:34,131.07,237.63,133.22,248.43,189.11,90.84,212.61,148.1,161.39,86.6,200.6,205.68,239.21,120.52,109.35,57.76,141.03,192.92,175.81,153.88,147.56,263.01,216.26,73.83,295.22,,28,965,36,28.01,
14.11.23 17:01:49,131.32,166.44,132.69,173.53,256.16,119.73,117.9,199.12,325.83,94.09,213.22,220.84,90.34,118.69,121.57,150.02,98.88,203.58,169.26,164.75,143.47,118.16,178.68,127.37,114.78,,28,965,36,28.03,965D6-(E1);
14.11.23 17:02:04,131.57,161.67,67.3,304.57,124.2,195.57,190.86,209.59,241.11,36.8,204.48,192.33,129.49,108.84,101.42,100.15,193.21,216.56,145.37,105.5,193.21,141.3,167,129.22,225.16,,28,965,36,28.04,
14.11.23 17:02:19,131.82,200.9,87.35,218.09,130.55,123.14,210.49,108.32,197.93,98.13,178.68,225.77,121.3,87.1,176.38,197.64,142.38,163.35,187.07,165.03,92.59,243.33,178.68,149.75,95.6,,28,965,36,28.05,
14.11.23 17:02:34,132.07,192.92,229.81,277.91,176.38,179.25,162.23,229.18,241.11,65.86,191.45,313.7,73.35,115.04,32.46,61.08,188.23,143.2,161.11,266.95,40.01,271.91,230.12,93.84,379.76,,28,965,36,28.08,
14.11.23 17:02:49,132.32,260.39,240.79,198.23,209.29,440.39,154.16,195.27,243.01,119.99,167.57,381.32,168.98,146.46,52.8,119.47,114.26,183,142.92,191.45,217.48,184.45,152.5,142.92,130.55,,28,965,36,28.08,
14.11.23 17:03:04,132.57,33.37,183,285.66,< 0 µmol,251,110.64,192.62,26.58,< 0 µmol,188.82,161.67,184.74,205.98,11.01,223.3,406.37,239.21,49.75,367.02,< 0 µmol,17.42,180.4,> 707.6 µmol,230.12,,28,965,36,28.1,
14.11.23 17:03:19,132.82,185.61,220.54,264.97,21.2,23.66,112.19,122.35,220.84,< 0 µmol,200.9,139.13,3.81,136.98,< 0 µmol,208.08,257.14,220.23,144.28,246.51,175.81,< 0 µmol,148.65,104.22,< 0 µmol,,28,965,36,28.11,965D6-(E1);
14.11.23 17:03:34,133.07,119.21,145.65,215.34,217.48,208.98,232.93,72.86,200.3,43.24,131.09,198.52,37.26,73.1,89.84,107.04,200.3,118.42,198.23,146.46,68.27,181.56,149.48,57.99,< 0 µmol,,28,965,36,28.14,
14.11.23 17:03:49,133.32,208.38,190.57,360.16,70.92,314.41,231.99,533.28,78.47,217.17,132.42,254.87,106.52,99.39,56.57,104.22,293.16,168.13,141.57,215.95,168.13,145.65,216.87,< 0 µmol,281.94,,28,965,36,28.15,
14.11.23 17:04:04,133.57,6.2,298.32,217.17,72.13,22.32,268.6,212.31,276.24,< 0 µmol,29.06,225.46,132.69,336.72,162.79,147.01,95.86,350.76,268.6,111.41,196.75,97.62,150.85,< 0 µmol,345.92,,28,965,36,28.16,
